Year,Month,City,Address,Prov,Country,Identifier,Area,UoM,Tenure,Latitude,Agent,Longitude
2018,JUL,Saanich,3350 Douglas St.,BC,CA,B0063883,6158.89,SQ-M,Leased,48.45038889,Anderson,-123.3747222
2018,JUL,Saanich,3400 Davidson Ave.,BC,CA,B0064766,3150.7,SQ-M,Leased,48.45286111,Anderson,-123.3796667
2018,JUL,Saanich,3491 Saanich Rd.,BC,CA,B0092006,83.6,SQ-M,Leased,48.454682,Anderson,-123.373125
2018,JUL,Saanich,3550 Saanich Rd.,BC,CA,B0092149,342.25,SQ-M,Leased,48.455553,Anderson,-123.371465
2018,JUL,Saanich,3939 Quadra St.,BC,CA,B0067660,277.4,SQ-M,Leased,48.465466,Anderson,-123.360762
2018,JUL,Saanich,3960 Quadra St.,BC,CA,B0065722,401.16,SQ-M,Leased,48.468016,Anderson,-123.362847
2018,JUL,Saanich,3965 Quadra St.,BC,CA,B0067607,374.5,SQ-M,Leased,48.468503,Anderson,-123.363307
2018,JUL,Saanich,4000 Seymour ,BC,CA,B1002566,8.9,SQ-M,Owned,48.453154,Anderson,-123.370697
2018,JUL,Saanich,4000 Seymour Pl.,BC,CA,B0073080,21848.13,SQ-M,Leased,48.45272222,Anderson,-123.3699444
2018,JUL,Saanich,4001 Seymour Pl.,BC,CA,B0078308,340,SQ-M,Leased,48.45308333,Anderson,-123.3687222
2018,JUL,Saanich,4099 Patricia Bay Hwy.,BC,CA,N2000522,0.829,HA,Owned,,Anderson,
2018,JUL,Saanich,4216 Wilkinson Rd.,BC,CA,B0011809,4825,SQ-M,Owned,48.48236111,Anderson,-123.4101389
2018,JUL,Saanich,4216 Wilkinson Rd.,BC,CA,B0012062,245.5,SQ-M,Owned,48.48169444,Anderson,-123.4116111
2018,JUL,Saanich,4216 Wilkinson Rd.,BC,CA,B0075754,8890,SQ-M,Owned,48.48275,Anderson,-123.4100278
2018,JUL,Saanich,4216 Wilkinson Rd.,BC,CA,N0001048,10,HA,Owned,,Anderson,
2018,JUL,Saanich,4220 Commerce Cir.,BC,CA,B0092026,534.2,SQ-M,Leased,48.48115,Anderson,-123.392081
2018,JUL,Saanich,4234 Glanford Ave.,BC,CA,B0066316,4552.2,SQ-M,Leased,48.48227778,Anderson,-123.3911389
2018,JUL,Saanich,4300 North Rd.,BC,CA,B0092024,143.91,SQ-M,Leased,48.485743,Anderson,-123.41216
2018,JUL,Saanich,4300 North Rd.,BC,CA,B0092322,376.6,SQ-M,Leased,48.48605556,Anderson,-123.4116944
2018,JUL,Saanich,4300 North Rd.,BC,CA,B0092338,59.7,SQ-M,Leased,48.485762,Anderson,-123.411768
2018,JUL,Saanich,4392 West Saanich Rd.,BC,CA,B1002332,573.57,SQ-M,Leased,48.48997222,Anderson,-123.3866111
2018,JUL,Saanich,4460 Chatterton Way,BC,CA,B0091872,1199.5,SQ-M,Leased,48.49075,Anderson,-123.3846111
2018,JUL,Saanich,4478 W. Saanich Rd.,BC,CA,B0067186,501.7,SQ-M,Leased,48.493915,Anderson,-123.388135
2018,JUL,Saanich,771 Vernon Ave.,BC,CA,B0067159,598.6,SQ-M,Leased,48.45872222,Anderson,-123.3775278
2018,JUL,Saanich,800 Cloverdale Ave,BC,CA,N0092622,0.0278,HA,Owned,,Anderson,
2018,JUL,Saanich,Gordon Pt. Drive ,BC,CA,N2000521,2.1,HA,Owned,,Anderson,
2018,JUL,Saanich,Portage Rd.,BC,CA,N2000528,4.97,HA,Owned,,Anderson,
2018,JUL,Salmo Creston Summit,Summit Of Stagleap,BC,WS,B0033381,27,SQ-M,Owned,49.05907615,Anderson,-117.0391989
2018,JUL,Salmo Creston Summit,Summit Of Stagleap,BC,WS,B0034686,448.5,SQ-M,Owned,49.05875,Anderson,-117.0388333
2018,JUL,Salmo Creston Summit,Summit Of Stagleap,BC,WS,B0078229,522.4,SQ-M,Owned,49.05911111,Anderson,-117.0381389
2018,JUL,Salmo Creston Summit,Summit Of Stagleap,BC,WS,B0090213,107,SQ-M,Owned,49.05905556,Anderson,-117.0390278
2018,JUL,Salmo Creston Summit,Summit Of Stagleap,BC,WS,B0092344,131.6,SQ-M,Leased,49.05907615,Anderson,-117.0391989
2018,JUL,Salmo Creston Summit,Summit Of Stagleap,BC,WS,N0001589,5,HA,Leased,,Anderson,
2018,JUL,Salmon Arm,10th Av.N.E. & 16th St N,BC,WS,N0001651,0.4046,HA,Owned,,Anderson,
2018,JUL,Salmon Arm,351 Hudson Ave. N.E.,BC,WS,B0090378,191.94,SQ-M,Leased,50.702291,Anderson,-119.28078
2018,JUL,Salmon Arm,550 2nd. Ave N.E.,BC,WS,B0092308,1858.65,SQ-M,Leased,50.70058333,Anderson,-119.2790556
2018,JUL,Salmon Arm,550 Lakeshore Rd. N.E.,BC,WS,B0091854,824.98,SQ-M,Leased,50.70492,Anderson,-119.278596
2018,JUL,Salmon Arm,850 16th St. N.E.,BC,WS,B0090155,1298.93,SQ-M,Leased,50.70563889,Anderson,-119.2679722
2018,JUL,Salmon Arm,850 16th St. N.E.,BC,WS,B0092259,9.29,SQ-M,Leased,50.701366,Anderson,-119.266725
2018,JUL,Salmon Arm,851 16th St. N.E..,BC,WS,B0077847,888.2,SQ-M,Owned,50.70588889,Anderson,-119.2688611
2018,JUL,Saltspring Island,343 Lower Ganges Rd.,BC,WS,B0091702,331.3,SQ-M,Leased,48.86015,Anderson,-123.5088306
2018,JUL,Sandspit,406 Copper Bay Rd.,BC,WS,B0053603,54.63,SQ-M,Leased,53.242039,Anderson,-131.808522
2018,JUL,Sechelt,5480 Shorncliffe Ave.,BC,WS,B0091929,1055.7,SQ-M,Leased,49.47113889,Anderson,-123.7637778
2018,JUL,Sechelt,5498 Wharf Ave.,BC,WS,B0068063,675.81,SQ-M,Leased,49.4720828,Anderson,-123.7548028
2018,JUL,Sechelt,5710 Teredo St.,BC,WS,B0061309,396.8,SQ-M,Leased,49.47163889,Anderson,-123.7578056
2018,JUL,Sicamous,1133 Eagle Pass Way,BC,WS,B0058354,180.98,SQ-M,Leased,50.836412,Anderson,-118.977767
2018,JUL,Sidney,9840 5th St. ,BC,WS,B0092333,144.7,SQ-M,Leased,48.65012778,Anderson,-123.4008639
2018,JUL,Sidney,9884 3rd St.,BC,WS,B0092556,168.11,SQ-M,Leased,48.65094444,Anderson,-123.3982222
2018,JUL,Slim Creek,19600 Mcbride Hwy. 16 W.,BC,WS,B0036509,397.8,SQ-M,Owned,53.72803333,Anderson,-121.1458361
2018,JUL,Slim Creek,19600 Mcbride Hwy. 16 W.,BC,WS,B0036517,20.43,SQ-M,Owned,53.72823889,Anderson,-121.1452639
2018,JUL,Slim Creek,19600 Mcbride Hwy. 16 W.,BC,WS,B0036533,47.56,SQ-M,Owned,53.72896111,Anderson,-121.1461722
2018,JUL,Slim Creek,19600 Mcbride Hwy. 16 W.,BC,WS,B0036541,7.43,SQ-M,Owned,53.7281,Anderson,-121.1443361
2018,JUL,Slim Creek,19600 Mcbride Hwy. 16 W.,BC,WS,B0036566,24.15,SQ-M,Owned,53.72825556,Anderson,-121.1461028
2018,JUL,Slim Creek,19600 Mcbride Hwy. 16 W.,BC,WS,B0077869,163.87,SQ-M,Owned,53.72836667,Anderson,-121.1456056
2019,JUL,Slim Creek,19600 Mcbride Hwy. 16 W.,BC,WS,B0081216,193.2,SQ-M,Owned,53.72886111,Anderson,-121.1479028
2019,JUL,Smithers,1020 Murray St.,BC,WS,B0092162,869.4,SQ-M,Leased,54.77736111,Anderson,-127.1739722
2019,JUL,Smithers,1070 Main St.,BC,WS,B1002260,275.09,SQ-M,Leased,54.7784869,Anderson,-127.1743804
2019,JUL,Smithers,2984 Railway Ave.,BC,WS,B0066308,148,SQ-M,Leased,54.76710556,Anderson,-127.1608222
2019,JUL,Smithers,2984 Railway Ave.,BC,WS,B0077872,211,SQ-M,Leased,54.76729167,Anderson,-127.1600306
2019,JUL,Smithers,2984 Railway Ave.,BC,WS,B0077873,21.6,SQ-M,Leased,54.76730833,Anderson,-127.1595694
2019,JUL,Smithers,2984 Railway Ave.,BC,WS,B0092140,194.3,SQ-M,Leased,54.76660278,Anderson,-127.1600306
2019,JUL,Smithers,3333 Tatlow Rd.,BC,WS,B0078552,1658.6,SQ-M,Owned,54.77223056,Anderson,-127.1404361
2019,JUL,Smithers,3333 Tatlow Rd.,BC,WS,B0078553,26.59,SQ-M,Owned,54.77314722,Anderson,-127.1405528
2019,JUL,Smithers,3333 Tatlow Rd.,BC,WS,B0078554,133.86,SQ-M,Owned,54.77275833,Anderson,-127.1402111
2019,JUL,Smithers,3333 Tatlow Rd.,BC,WS,B0078555,7.5,SQ-M,Owned,54.77303611,Anderson,-127.1405361
2019,JUL,Smithers,3333 Tatlow Rd.,BC,WS,N0001786,1.312,HA,Owned,,Anderson,
2019,JUL,Smithers,3333 Tatlow Rd.,BC,WS,N0092256,0.758,HA,Owned,,Anderson,
2019,JUL,Smithers,3726 Alfred Ave.,BC,WS,B0062133,4217.16,SQ-M,Leased,54.77758333,Anderson,-127.1726944
2019,JUL,Smithers,3793 Alfred Ave.,BC,WS,B0040535,4626.16,SQ-M,Owned,54.77802778,Anderson,-127.1746667
2019,JUL,Smithers,3793 Alfred Ave.,BC,WS,B0040543,29.1,SQ-M,Owned,54.778,Anderson,-127.1753056
2019,JUL,Smithers,3862a Broadway Ave.,BC,WS,B1002259,195.1,SQ-M,Leased,54.7801056,Anderson,-127.1745782
2019,JUL,Smithers,Alfred Park,BC,WS,N0001370,0.8108,HA,Owned,,Anderson,
2019,JUL,Sparwood,136 Spruce St.,BC,WS,B0054056,172.61,SQ-M,Leased,49.7335057,Anderson,-114.8835952
2019,JUL,Sparwood,Greenwood Mall,BC,WS,B0067410,234.5,SQ-M,Leased,49.733939,Anderson,-114.893024
2019,JUL,Squamish,1100 Hunter Place Rd.,BC,WS,B0068225,626,SQ-M,Leased,49.70332,Anderson,-123.145845
2019,JUL,Squamish,1360 Pemberton Ave.,BC,WS,B0067736,186.03,SQ-M,Leased,49.701661,Anderson,-123.152518
2019,JUL,Squamish,38077 2nd Ave.,BC,WS,B0058057,220.8,SQ-M,Leased,49.700089,Anderson,-123.153835
2019,JUL,Squamish,42000 Loggers Lane,BC,WS,N0092489,0.6417,HA,Leased,,Anderson,
2019,JUL,Squamish,42000 Loggers Ln.,BC,WS,B0092465,25.2,SQ-M,Leased,49.72584722,Anderson,-123.1388694
2019,JUL,Squamish,42000 Loggers Ln.,BC,WS,B0092466,131,SQ-M,Leased,49.72656944,Anderson,-123.1390417
2019,JUL,Squamish,42000 Loggers Ln.,BC,WS,B0092467,1022.9,SQ-M,Leased,49.72635,Anderson,-123.1397583
2019,JUL,Squamish,Centennial Parkway,BC,WS,N0001118,4.502,HA,Owned,,Anderson,
2019,JUL,Stewart,1808 Yukon Dr.,BC,WS,B0077644,95.1,SQ-M,Owned,55.9479,Anderson,-129.9829972
2019,JUL,Stewart,1808 Yukon Dr.,BC,WS,B0078121,102.3,SQ-M,Owned,55.94793333,Anderson,-129.9826722
2019,JUL,Stewart,1808 Yukon Dr.,BC,WS,B0084079,120.8,SQ-M,Owned,55.94765556,Anderson,-129.9829722
2019,JUL,Stewart,1808 Yukon Dr.,BC,WS,B0084087,10.1,SQ-M,Owned,55.94780833,Anderson,-129.9825972
2019,JUL,Stewart,1808 Yukon Dr.,BC,WS,B0084095,158,SQ-M,Owned,55.94815556,Anderson,-129.9829
2019,JUL,Stewart,1808 Yukon Drive,BC,WS,N0001492,0.7625,HA,Owned,,Anderson,
2019,JUL,Stewart,703 Brightwell St.,BC,WS,B0092315,250.6,SQ-M,Leased,55.93803611,Anderson,-129.991275
2019,JUL,Summerland,13211 Henry Ave.,BC,WS,B0090964,222.03,SQ-M,Leased,49.602213,Anderson,-119.682079
2019,JUL,Surrey,10095 Whalley Blvd. ,BC,WS,B0092263,524,SQ-M,Leased,49.186053,Anderson,-122.843197
2019,JUL,Surrey,10193 152a St.,BC,WS,B0092571,154.68,SQ-M,Leased,49.188249,Anderson,-122.799516
2019,JUL,Surrey,10221 153rd St.,BC,WS,B0067325,858.66,SQ-M,Leased,49.187054,Anderson,-122.798179
2019,JUL,Surrey,10428 153 St.,BC,WS,B0092486,1916.68,SQ-M,Leased,49.19188056,Anderson,-122.7980361
2019,JUL,Surrey,10453 Whalley Blvd. ,BC,WS,B0092634,81.29,SQ-M,Leased,49.193656,Lucida,-122.842408
2019,JUL,Surrey,10470 152nd St.,BC,WS,B0068147,3046.27,SQ-M,Leased,49.19255556,Lucida,-122.8003333
2019,JUL,Surrey,10475 138th St.,BC,WS,B0092143,1437.35,SQ-M,Leased,49.193345,Lucida,-122.839709
2019,JUL,Surrey,12758 - 80th Ave.,BC,WS,B1002609,1881.2,SQ-M,Leased,49.148006,Lucida,-122.869258
2019,JUL,Surrey,13401 108th Ave.,BC,WS,B0068181,2355.83,SQ-M,Leased,49.198897,Lucida,-122.85064
2019,JUL,Surrey,13450 102nd Ave.,BC,WS,B0092145,1631.85,SQ-M,Leased,49.18788889,Lucida,-122.8500278
2019,JUL,Surrey,13630 72nd Ave.,BC,WS,B0068227,697.92,SQ-M,Leased,49.133371,Lucida,-122.844327
2019,JUL,Surrey,13650 102 Ave.,BC,WS,B0092700,1089.4,SQ-M,Leased,49.1878295,Lucida,-122.8431462
2019,JUL,Surrey,13680 105a Ave.,BC,WS,B0091173,2098.61,SQ-M,Leased,49.19422222,Lucida,-122.8433889
2019,JUL,Surrey,13745 72nd Ave.,BC,WS,B0067326,512.1,SQ-M,Leased,49.133764,Lucida,-122.840844
2019,JUL,Surrey,14245 56 Ave.,BC,WS,B1002512,4153.77,SQ-M,Leased,49.105301,Lucida,-122.827942
2019,JUL,Surrey,142nd Street & 58th Ave ,BC,WS,N2000481,2.9424,HA,Leased,,Lucida,
2019,JUL,Surrey,14323 57th Ave.,BC,WS,B0078169,25743,SQ-M,Owned,49.10728333,Lucida,-122.8259722
2019,JUL,Surrey,14340 57th Ave.,BC,WS,B0078168,14223.32,SQ-M,Owned,49.10585833,Lucida,-122.8251139
2019,JUL,Surrey,14340 57th Ave.,BC,WS,N0001685,2.66,HA,Leased,,Lucida,
2019,JUL,Surrey,14672 108a Ave.,BC,WS,B0068186,497,SQ-M,Leased,49.199601,Lucida,-122.815718
2019,JUL,Surrey,15117 - 101 Ave.,BC,WS,B1002670,1306.5,SQ-M,Leased,49.186469,Lucida,-122.80324
2019,JUL,Surrey,15355 102a Ave.,BC,WS,B0068019,1491.26,SQ-M,Leased,49.188796,Lucida,-122.796633
2019,JUL,Surrey,15420 Fraser Hwy.,BC,WS,B0068071,844.5,SQ-M,Leased,49.163854,Lucida,-122.795499
2019,JUL,Surrey,15955 Fraser Hwy.,BC,WS,B0092685,361.11,SQ-M,Leased,49.1579494,Lucida,-122.7801872
2019,JUL,Surrey,16088 84th Ave.,BC,WS,B0068124,595.2,SQ-M,Leased,49.15535,Lucida,-122.776805
2019,JUL,Surrey,17969 Roan Pl.,BC,WS,B0051961,503.07,SQ-M,Leased,49.10144444,Lucida,-122.7246667
2019,JUL,Surrey,17969 Roan Pl.,BC,WS,N2000555,0.022,HA,Leased,,Lucida,
2019,JUL,Surrey,298 - Hwy. 99,BC,WS,B1002247,429.96,SQ-M,Owned,49.00725,Lucida,-122.7572222
2019,JUL,Surrey,5477 - 152nd St.,BC,WS,B1002386,650.32,SQ-M,Leased,49.1030131,Lucida,-122.8011488
2019,JUL,Surrey,7350 King George Blvd.,BC,WS,B0092563,488.3,SQ-M,Leased,49.136245,Lucida,-122.845458
2019,JUL,Surrey,7495 132nd St.,BC,WS,B0092665,1073.12,SQ-M,Leased,49.136932,Lucida,-122.856707
2019,JUL,Surrey,7565 – 132nd St.,BC,WS,B1002711,1035.78,SQ-M,Leased,,Lucida,
2019,JUL,Surrey,8307 130th St.,BC,WS,B0091762,2901,SQ-M,Leased,49.15338889,Lucida,-122.8629722
2019,JUL,Surrey,9180 King George Blvd.,BC,WS,B0068121,2250.33,SQ-M,Leased,49.169461,Lucida,-122.845954
2019,JUL,Surrey,9900 King George Blvd,BC,WS,B1002701,1987.57,SQ-M,Leased,,Lucida,
2019,JUL,Surrey,Unit 104 - 7455 132nd St,BC,WS,B1002679,174.47,SQ-M,Leased,49.138085,Lucida,-122.860203
2019,JUL,Telegraph Creek,57 N.E. 131st.,BC,WS,N0001643,0.4549,HA,Owned,,Lucida,
2019,JUL,Terrace,102-4450 Greig Ave.,BC,WS,B0091979,520.25,SQ-M,Leased,54.514886,Lucida,-128.57934
2019,JUL,Terrace,2918 Eby St.,BC,WS,B0092437,272.19,SQ-M,Leased,54.513123,Lucida,-128.598328
2019,JUL,Terrace,3010 Kalum St.,BC,WS,N0001382,2.126,HA,Owned,,Lucida,
2019,JUL,Terrace,3215 Eby St.,BC,WS,B0092271,222.97,SQ-M,Leased,54.517242,Lucida,-128.598182
2019,JUL,Terrace,3220 Eby St.,BC,WS,B0067021,2250.77,SQ-M,Leased,54.51813889,Lucida,-128.5976639
2019,JUL,Terrace,3408 Kalum St.,BC,WS,B0047639,3088.47,SQ-M,Owned,54.52086111,Lucida,-128.5853889
2019,JUL,Terrace,3412 Kalum St.,BC,WS,B0048314,3205,SQ-M,Owned,54.52183611,Lucida,-128.5851861
2019,JUL,Terrace,4545 Lazelle Ave.,BC,WS,B0067014,494.01,SQ-M,Leased,54.516955,Lucida,-128.584584
2019,JUL,Terrace,4634 Park Ave.,BC,WS,B1002261,160.77,SQ-M,Leased,54.5183094,Lucida,-128.5916295
2019,JUL,Terrace,4702 Lazelle Ave.,BC,WS,B1002533,383.69,SQ-M,Leased,54.5177,Lucida,-128.593222
2019,JUL,Terrace,4825 Keith Ave.,BC,WS,B0092434,809.4,SQ-M,Leased,54.51296667,Lucida,-128.6041278
2019,JUL,Terrace,4825 Keith Ave.,BC,WS,B0092463,8,SQ-M,Leased,54.5132919,Lucida,-128.6029584
2019,JUL,Terrace,4825 Keith Ave.,BC,WS,B0092464,344.6,SQ-M,Leased,54.51233889,Lucida,-128.6042694
2019,JUL,Terrace,5220 Keith Ave.,BC,WS,B0067216,2084.72,SQ-M,Leased,54.51461111,Lucida,-128.62725
2019,JUL,Trail,1050 Eldorado St.,BC,WS,B0067532,359,SQ-M,Leased,49.09647222,Lucida,-117.7072222
2020,JUL,Trail,1051 Farwell St.,BC,WS,B0068035,504.8,SQ-M,Leased,49.097189,Lucida,-117.708574
2020,JUL,Trail,1520 Bay Ave.,BC,WS,B0067368,545.3,SQ-M,Leased,49.094904,Lucida,-117.706065
2020,JUL,Trout Lake,Lardeau St.,BC,WS,B0086660,53.5,SQ-M,Owned,50.64694444,Lucida,-117.5414444
2020,JUL,Trout Lake,Lardeau St.,BC,WS,B0086686,13.4,SQ-M,Owned,50.64680556,Lucida,-117.5417222
2020,JUL,Trout Lake,Lardeau St.,BC,WS,B0086694,8.9,SQ-M,Owned,50.64697222,Lucida,-117.5416389
2020,JUL,Ucluelet,1620 Peninsula Rd,BC,WS,B0051730,99.4,SQ-M,Leased,48.937176,Lucida,-125.547435
2020,JUL,Valemount,1300 4th Ave.,BC,WS,B0092144,154.44,SQ-M,Leased,52.83319444,Lucida,-119.2675278
2020,JUL,Vancouver,1050 W. Pender St.,BC,WS,B0067499,2066.91,SQ-M,Leased,49.28711111,Lucida,-123.1196389
2020,JUL,Vancouver,1055 W. Hastings St.,BC,WS,B0092454,268.7,SQ-M,Leased,49.287712,Lucida,-123.118416
2020,JUL,Vancouver,1066 W. Hastings St.,BC,WS,B0092044,2394.1,SQ-M,Leased,49.28725,Lucida,-123.119
2020,JUL,Vancouver,1155 W. Pender St.,BC,WS,B0092659,632.95,SQ-M,Leased,49.288208,Lucida,-123.121743
2020,JUL,Vancouver,1177 W. Broadway,BC,WS,B0068068,2902.62,SQ-M,Leased,49.26372222,Lucida,-123.1306111
2020,JUL,Vancouver,1200 W. 73rd Ave.,BC,WS,B0056960,2500.14,SQ-M,Leased,49.20408333,Lucida,-123.1330833
2020,JUL,Vancouver,1308 S.E. Marine Dr.,BC,WS,B0092237,371.6,SQ-M,Leased,49.21044,Lucida,-123.079571
2020,JUL,Vancouver,1311 Commercial Dr.,BC,WS,B0050989,513,SQ-M,Leased,49.272853,Lucida,-123.069754
2020,JUL,Vancouver,1510 Commercial Dr.,BC,WS,B1002735,961.24,SQ-M,Leased,,Lucida,
2020,JUL,Vancouver,1651 Commercial Dr.,BC,WS,B0066563,337.37,SQ-M,Leased,49.269986,Lucida,-123.070055
2020,JUL,Vancouver,1725 Robson St.,BC,WS,B0064899,810,SQ-M,Leased,49.290841,Lucida,-123.134186
2020,JUL,Vancouver,1727 West Broadway,BC,WS,B1002362,1019.97,SQ-M,Leased,49.2637041,Lucida,-123.1440183
2020,JUL,Vancouver,1770 Burrard St.,BC,WS,B1002393,466,SQ-M,Leased,49.27003,Lucida,-123.145344
2020,JUL,Vancouver,1855 Burrard St.,BC,WS,B0068051,391.2,SQ-M,Leased,49.269321,Lucida,-123.145689
2020,JUL,Vancouver,2025 West Broadway St.,BC,CA,B1002469,1564.2,SQ-M,Leased,49.263915,Lucida,-123.151137
2020,JUL,Vancouver,205 Powell St.,BC,CA,B0061762,1078.3,SQ-M,Leased,49.283325,Lucida,-123.099395
2020,JUL,Vancouver,210 W. Broadway,BC,CA,B0067719,504.46,SQ-M,Leased,49.26295,Lucida,-123.1096
2020,JUL,Vancouver,211 Gore Ave.,BC,CA,B0092017,2868.74,SQ-M,Owned,49.28275,Lucida,-123.0978056
2020,JUL,Vancouver,222 Main St.,BC,CA,B0017871,11083.44,SQ-M,Owned,49.28275,Lucida,-123.0990278
2020,JUL,Vancouver,222 Main St.,BC,CA,N0001112,0.9267,HA,Owned,,Lucida,
2020,JUL,Vancouver,2350 Commercial Dr.,BC,CA,B0057125,478.4,SQ-M,Leased,49.263821,Lucida,-123.069507
2020,JUL,Vancouver,2411 E. Pender St.,BC,CA,B0092382,377.65,SQ-M,Leased,49.280442,Lucida,-123.053941
2020,JUL,Vancouver,250 Powell St. ,BC,CA,B1002626,6411,SQ-M,Owned,49.283087,Lucida,-123.098563
2020,JUL,Vancouver,2525 Commercial Dr.,BC,CA,B0092001,464.5,SQ-M,Leased,49.262246,Lucida,-123.069855
2020,JUL,Vancouver,255 East 12th Ave,BC,CA,B1002677,557.51,SQ-M,Leased,49.260482,Lucida,-123.098777
2020,JUL,Vancouver,265 E. Cordova St.,BC,CA,B0091916,2362.24,SQ-M,Owned,49.28272222,Lucida,-123.0984444
2020,JUL,Vancouver,275 E. Cordova St.,BC,CA,B0080028,1263.3,SQ-M,Owned,49.28258333,Lucida,-123.0980833
2020,JUL,Vancouver,2990 Wesbrook Mall,BC,CA,B0081489,2757.5,SQ-M,Owned,49.25894444,Lucida,-123.2380556
2020,JUL,Vancouver,2990 Wesbrook Mall,BC,CA,N0001468,2,HA,Leased,,Lucida,
2020,JUL,Vancouver,3455 Victoria Dr.,BC,CA,B0057232,643.23,SQ-M,Leased,49.253934,Lucida,-123.065535
2020,JUL,Vancouver,3665 Kingsway,BC,CA,B0091223,434.6,SQ-M,Leased,49.232411,Lucida,-123.024411
2020,JUL,Vancouver,377 E. 2nd Ave.,BC,CA,B0044578,1024.6,SQ-M,Owned,49.26738889,Lucida,-123.0967778
2020,JUL,Vancouver,377 E. 2nd Ave.,BC,CA,N0001424,0.1235,HA,Leased,,Lucida,
2020,JUL,Vancouver,510 Burrard St.,BC,CA,B0092539,1876.26,SQ-M,Leased,49.28616667,Lucida,-123.1177222
2020,JUL,Vancouver,550 Cambie St.,BC,CA,B0090125,1551.37,SQ-M,Leased,49.2808988,Lucida,-123.1106786
2020,JUL,Vancouver,555 W. Hastings St.,BC,CA,B0092093,2545.48,SQ-M,Leased,49.28488889,Lucida,-123.11225
2020,JUL,Vancouver,5550 Fraser St.,BC,CA,B0068178,2032.96,SQ-M,Leased,49.23425556,Lucida,-123.0901639
2020,JUL,Vancouver,605 Robson St.,BC,CA,B0067768,2986.41,SQ-M,Leased,49.28105556,Lucida,-123.1188056
2020,JUL,Vancouver,655 W. 12th Ave.,BC,CA,B0090258,16348.72,SQ-M,Owned,49.26071111,Lucida,-123.1185083
2020,JUL,Vancouver,655 W.12th Ave.,BC,CA,N0090200,0.464,HA,Owned,,Lucida,
2020,JUL,Vancouver,687 Powell St.,BC,CA,B0091768,534.2,SQ-M,Leased,49.283086,Lucida,-123.089782
2020,JUL,Vancouver,700 W. Pender St.,BC,CA,B0092681,446.76,SQ-M,Leased,49.2847626,Lucida,-123.1153834
2020,JUL,Vancouver,800 Hornby St.,BC,CA,B0043398,9774.2,SQ-M,Owned,49.28208333,Lucida,-123.1216944
2020,JUL,Vancouver,800 Hornby St.,BC,CA,B0045047,22408.7,SQ-M,Owned,49.28144444,Lucida,-123.1226944
2020,JUL,Vancouver,800 Hornby St.,BC,CA,N0001391,3.4642,HA,Owned,,Lucida,
2020,JUL,Vancouver,800 Smithe St.,BC,CA,B0046581,45692.2,SQ-M,Owned,49.28063889,Lucida,-123.1235278
2020,JUL,Vancouver,800 W. Georgia St.,BC,CA,B0016766,12966.33,SQ-M,Owned,49.28294444,Lucida,-123.1203889
2020,JUL,Vancouver,808 Nelson St.,BC,CA,B0090404,458.6,SQ-M,Leased,49.279894,Lucida,-123.124115
2020,JUL,Vancouver,808 W. Hastings St.,BC,CA,B0067491,4961.12,SQ-M,Leased,49.286,Lucida,-123.1153611
2020,JUL,Vancouver,815 Hornby St.,BC,CA,B0062513,2525.1,SQ-M,Leased,49.28261111,Lucida,-123.1223889
2020,JUL,Vancouver,828 W. 8th Ave.,BC,CA,B0067088,428,SQ-M,Leased,49.264243,Lucida,-123.122491
2020,JUL,Vancouver,865 Hornby St.,BC,CA,B0073999,11211.4,SQ-M,Leased,49.28197222,Lucida,-123.1233889
2020,JUL,Vancouver,900 Howe St.,BC,CA,B0067080,3542.75,SQ-M,Leased,49.280951,Lucida,-123.122424
2020,JUL,Vancouver,999 Canada Pl.,BC,CA,B0067515,3077.44,SQ-M,Leased,49.28822222,Lucida,-123.1128056
2020,JUL,Vanderhoof,1560 Hwy. 16 E.,BC,CA,B0067227,1276.4,SQ-M,Leased,54.00808056,Lucida,-123.9947944
2020,JUL,Vanderhoof,1560 Hwy. 16 E.,BC,CA,B0078144,196.18,SQ-M,Leased,54.0075,Lucida,-123.9935611
2020,JUL,Vanderhoof,1560 Hwy. 16 E.,BC,CA,B0078145,26,SQ-M,Leased,54.00768056,Lucida,-123.99335
2020,JUL,Vanderhoof,1560 Hwy. 16 E.,BC,CA,B0078504,144.9,SQ-M,Leased,54.01366989,Lucida,-124.0736675
2020,JUL,Vanderhoof,1560 Hwy. 16 E.,BC,CA,B0092395,144.93,SQ-M,Leased,54.01366989,Lucida,-124.0736675
2020,JUL,Vanderhoof,1560 Hwy. 16 E.,BC,CA,B0092397,226.68,SQ-M,Leased,54.00815278,Lucida,-123.9936222
2020,JUL,Vanderhoof,1560 Hwy. 16 E.,BC,CA,B0092510,133.78,SQ-M,Leased,54.01366989,Lucida,-124.0736675
2020,JUL,Vanderhoof,160 E. Columbia St.,BC,CA,B0067975,702.5,SQ-M,Leased,54.016931,Lucida,-124.01058
2020,JUL,Vanderhoof,189 Stewart St. E.,BC,CA,B0092053,730.27,SQ-M,Leased,54.01619444,Lucida,-124.0069722
2020,JUL,Vanderhoof,2440 Butte St.,BC,CA,B0092086,171.41,SQ-M,Leased,54.01655556,Lucida,-124.0058056
2020,JUL,Vanderhoof,2573 Burrard St.,BC,CA,B0066456,168.61,SQ-M,Leased,54.01808333,Lucida,-124.01
2020,JUL,Vanderhoof,3255 Hospital Road,BC,CA,N0001650,0.58,HA,Leased,,Lucida,
